"datasetID","handle","site","long","lat","state","pi","pre","settlement","notes","type","depth_top","depth_bottom","depth_mid","age","Abies","Thuja","Larix","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff","Tsuga","Acer.rubrum","Acer.saccharum","Acer.spicatum","Acer.undif.","Betula","Betulaceae.undif","Carya","Fraxinus3","Fraxinus4","FraxUnid","Juglans.cinerea","Juglans.nigra","Juglans.undiff","Liquidambar","Nyssa.sylvatica","Ostrya","Platanus","Populus","Quercus","Fagus","Tilia","Ulmus","Celtis","Corylus","alnus.3.pore","Alnus.4","Alnus.5","AlnusUndif","Cornus","Shepherdia","Ericaceae","Rhamnaceae","Rosaceae","Rubus","Salix","Morus","Myrica.Comptonia","Ilex","Dirca.type","Agoseris","Arceuthobium","Apiaceae.Umbell","Brassicaceae","Caryophylaceae","Epilobium","Euphorbia","Fabaceae","Galium","Humulus","Impatiens","Iva.ciliata","Iva.xanthifolia","Lamiaceae","Maianthemum","Phlox","Plantago","Polygonum.amphibium.type","Polygonum.lapth..Type","Polygonum.sect..Persicaria","Ranunculus","Rumex","Thalictrum","Urtica","Vitus","Xanthium","Ambrosia","Artemisia","Poaceae","Zea","Chenopodaceae","Sarcobatus","Tubuliflorae","Liguliflorae","Ephedra","Cyperaceae","Eriophorum","Drosera","Brasenia","Caltha","Lemna","Typha.lat.","Typha.ang","Typha.undif","Nuphar","Nymphaea","Myriophyllum","Isoetes","Sagittaria","Ophioglossum","Lyco.annotinum","Lyco.clavatum","Lyco.complanatum","L..inundatum","Lyco.lucidulum","Lyco.obscurum","Lyco.selago","Lyco.undiff","Equisetum","Hippuris","Selaginella.rupestris","Dennstaedtia","Osmunda.cinnemomea","Osmunda.regalis","Osmunda.undiff","Sphagnum","Mono.psil","Mono.ver","Pteridium","Other.Trilete","Trilete.scabrate","Polypodium","Botrychium","cf..Athyrium","cf..Adiantum","Woodsia","Innaperturate.psil","UNK","UNID"
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",6,7,6.5,-7,NA,NA,NA,1,24,7,27,NA,NA,2,NA,1,52,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,3,NA,1,73,NA,NA,6,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,9,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",9,10,9.5,15,NA,1,NA,1.5,47,34,50,3,NA,4,1,NA,104,NA,1,8,3,NA,NA,NA,NA,NA,NA,NA,1,36,125,NA,2,10,NA,2,NA,16,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,54,4,14,NA,16,NA,2,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,9
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",14,15,14.5,50,NA,2,4,6,85,92,113,NA,1,2,NA,NA,86,NA,1,5,1,NA,NA,NA,NA,NA,NA,6,NA,18,78,NA,2,6,NA,4,NA,10,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,6,NA,1,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"Pre",17,18,17.5,72,3.5,NA,NA,6,59,68,186,NA,1,6,NA,NA,98,NA,1,8,1,NA,2,NA,NA,NA,NA,7,NA,4,72,NA,1,13,NA,6,NA,22,13,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,7,NA,1,NA,5,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,9
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",19.5,20.5,20,138,NA,3,3,2.5,68,51,167,8,2,5,NA,NA,118,NA,3,9,NA,NA,NA,NA,NA,NA,NA,10,NA,6,64,NA,1,12,NA,2,NA,37,17,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,8,NA,3,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",24,25,24.5,258,NA,4,3,2,36,126,144,6,2,5,NA,NA,80,1,2,5,4,NA,3,NA,NA,NA,NA,16,8,12,71,NA,1,12,NA,3,NA,14,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,4,NA,5,NA,3,NA,NA,10,NA,NA,NA,NA,NA,3,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",30,31,30.5,417,1,3,1,3.5,45,99,126,1,NA,3,NA,NA,78,NA,1,11,NA,NA,NA,NA,NA,NA,NA,13,NA,4,58,NA,NA,12,NA,3,NA,11,4,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9,7,NA,5,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",34,35,34.5,523,1.5,NA,NA,7.5,41,43,210,1,3,5,NA,NA,121,NA,6,3,1,NA,NA,NA,NA,NA,NA,11,1,6,115,NA,NA,4,NA,1,NA,8,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10,4,NA,1,NA,4,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",39,40,39.5,651,2,1,4,7.5,40,34,118,2,1,4,NA,NA,90,NA,1,3,2,NA,NA,NA,NA,NA,NA,10,NA,10,105,NA,NA,3,NA,2,NA,11,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,6,NA,3,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,13
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",44,45,44.5,741,NA,1,2,4,22,38,142,8,2,NA,NA,NA,56,NA,1,5,NA,NA,1,NA,NA,NA,NA,3,NA,8,95,NA,NA,10,NA,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,3,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",49,50,49.5,831,1.5,4,3,7,29,49,95,NA,NA,NA,NA,NA,48,NA,NA,3,NA,NA,2,NA,NA,NA,NA,7,NA,11,88,NA,1,3,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,NA,2,NA,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",54,55,54.5,910,1.5,NA,NA,4.5,43,16,140,3,1,3,NA,NA,57,1,1,4,NA,NA,1,1,NA,NA,NA,3,NA,10,148,NA,2,1,NA,2,NA,23,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,4,NA,2,NA,5,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",60,61,60.5,1001,2.5,1,3,5.5,71,29,151,6,NA,6,NA,NA,87,NA,1,13,1,NA,NA,NA,NA,NA,NA,6,1,4,113,NA,NA,6,NA,2,NA,19,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,6,5,NA,6,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,15
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",64,65,64.5,1062,2,NA,3,4,40,42,72,4,NA,1,NA,1,45,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,1,11,63,NA,NA,5,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",69,70,69.5,1138,2,2,3,3,57,33,130,7,1,2,NA,NA,72,2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,7,76,NA,NA,9,NA,3,NA,19,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,4,NA,2,NA,1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",74,75,74.5,1189,0.5,1,NA,5.5,29,42,113,NA,NA,2,NA,NA,44,NA,1,4,NA,NA,NA,NA,NA,NA,NA,3,NA,14,111,NA,NA,8,NA,5,NA,11,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,12,NA,NA,NA,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",79,80,79.5,1240,1,5,3,3.5,28,37,119,2,2,4,NA,NA,92,NA,2,6,1,NA,NA,NA,NA,NA,NA,4,NA,12,106,NA,NA,5,NA,5,NA,12,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,NA,3,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,8
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",84,85,84.5,1290,NA,1,NA,0.5,11,8,57,NA,NA,1,NA,NA,11,NA,NA,2,1,NA,NA,NA,NA,NA,NA,4,NA,NA,33,NA,NA,4,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",89,90,89.5,1340,2,1,NA,3,18,9,65,1,NA,1,NA,NA,24,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,44,NA,NA,1,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",94,95,94.5,1382,2,1,1,2.5,40,45,58,4,NA,NA,NA,NA,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3,39,NA,NA,2,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",99,100,99.5,1424,2.5,2,2,6.5,87,72,153,1,NA,3,NA,NA,52,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,6,62,NA,3,3,NA,1,NA,17,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,9,NA,2,NA,1,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",104,105,104.5,1470,1.5,2,4,2.5,31,22,83,1,NA,2,NA,2,33,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,4,NA,7,28,NA,1,5,NA,1,NA,8,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",109,110,109.5,1547,0.5,1,2,NA,23,19,66,1,2,2,NA,NA,27,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,4,29,1,NA,2,NA,4,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",114,115,114.5,1624,1,1,NA,1.5,16,18,51,1,3,NA,NA,NA,23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,6,72,1,1,4,NA,1,NA,15,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",119,120,119.5,1701,1,2,4,4.5,51,33,179,NA,NA,2,NA,NA,67,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,8,122,1,2,5,NA,4,NA,12,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,9,NA,1,NA,5,NA,NA,6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",125,126,125.5,1794,0.5,NA,NA,6,52,45,139,NA,NA,1,NA,NA,43,NA,NA,4,NA,NA,1,NA,NA,NA,NA,3,NA,5,96,NA,NA,6,NA,NA,NA,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,7,NA,1,NA,4,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",131,132,131.5,1886,1.5,NA,3,4.5,36,25,89,NA,2,3,NA,NA,65,1,NA,5,NA,NA,NA,NA,NA,NA,NA,4,NA,12,146,NA,2,6,NA,2,NA,18,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,11,13,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,9
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",137,138,137.5,2014,1,NA,1,1.5,41,43,140,1,1,3,NA,1,108,4,NA,20,2,NA,1,NA,NA,NA,NA,10,NA,13,114,NA,NA,13,NA,9,NA,35,10,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,6,15,10,NA,1,NA,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,6
"CLH5","LONE02","Lone02",-92.2359,45.932,"wisconsin","R. Calcote",NA,NA,NA,"",139,140,139.5,2065,2,NA,7,4.5,50,42,162,2,NA,5,NA,NA,105,NA,4,9,4,NA,NA,NA,NA,NA,NA,11,NA,14,152,NA,2,20,NA,3,NA,24,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,13,NA,3,NA,3,NA,NA,8,NA,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"Surf",0,1,0.5,-54,0.5,5,4,2,97,4,171,2,2,1,NA,NA,53,NA,3,2,7,NA,0,0,NA,NA,NA,3,NA,9,110,0,1,3,NA,6,NA,7,4,NA,NA,0,1,0,2,NA,5,NA,6,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,2,0,NA,NA,0,48,9,16,NA,10,NA,4,NA,NA,6,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1,NA,NA,0,0,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,18
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",5,6,5.5,-36,0,1,3,10,57,4,131,0,0,0,NA,NA,23,NA,0,0,1,NA,0,0,NA,NA,NA,3,NA,12,102,0,1,9,NA,6,NA,8,9,NA,NA,1,1,0,0,NA,1,NA,4,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,2,NA,NA,NA,NA,6,0,NA,NA,0,40,7,10,NA,6,NA,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,6
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",11,12,11.5,-18,4,4,6,10,74,2,138,0,0,0,NA,NA,21,NA,1,1,1,NA,0,0,NA,NA,NA,2,NA,11,68,0,0,4,NA,3,NA,0,9,NA,NA,0,0,0,1,NA,3,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,10,0,NA,NA,0,57,2,9,NA,17,NA,2,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,0,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,11
