"x","y","region","water","Ash","Basswood","Beech","Birch","Cherry","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
877000,598000,"michigan_south",0,0.0459032,0.0077912,0.090924,0.00046,0.0040172,0.0004944,0.026436,1.76e-05,4.56e-05,0.0380264,0.006118,0.0182148,0.7368092,0.0001212,3.8e-05,0.0060356,0.0023436,0.0009196,0.0001828,6.32e-05,0.0150384
885000,598000,"michigan_south",0,0.0234224,0.00395,0.01853,0.0002816,0.0040528,0.0005584,0.0197844,8.4e-06,3.08e-05,0.0284316,0.004044,0.0185744,0.8234696,0.0001208,1.56e-05,0.006708,0.001832,0.000692,0.000148,4.76e-05,0.0452976
893000,598000,"michigan_south",0,0.07096,0.0128264,0.1141616,0.0011276,0.0053984,0.0010944,0.0734692,4.24e-05,0.00014,0.0653416,0.0205544,0.0406504,0.4345096,0.0005908,9.32e-05,0.097092,0.005482,0.0023084,0.0004196,0.000268,0.05347
901000,598000,"michigan_south",0,0.1386212,0.0264092,0.4194076,0.0022428,0.017414,0.001522,0.0738724,7.12e-05,0.0002864,0.0416336,0.082726,0.0625156,0.0635436,0.0011372,0.0001732,0.0205488,0.0210984,0.005528,0.0005672,0.0005272,0.0201544
909000,598000,"michigan_south",0,0.1726784,0.0197196,0.2216832,0.0014064,0.0036324,0.0017044,0.0393608,5.2e-05,0.0002124,0.0388488,0.0309788,0.064584,0.2212804,0.000834,0.0001152,0.0299416,0.0142632,0.0049388,0.0004212,0.000378,0.1329664
917000,598000,"michigan_south",0,0.1152676,0.0394744,0.2572208,0.0015,0.003054,0.00522,0.063044,5.48e-05,0.0001632,0.0484644,0.0301456,0.0362396,0.2215792,0.0004932,0.0001888,0.0778276,0.0059048,0.004812,0.0003104,0.0005044,0.0885312
925000,598000,"michigan_south",0,0.1540712,0.0325928,0.3793312,0.0012776,0.0064256,0.0016684,0.0635528,4.28e-05,0.000224,0.0407644,0.0402724,0.1058624,0.109106,0.0003456,0.0001948,0.0182304,0.005556,0.0056652,0.0003852,0.0005776,0.0338536
933000,598000,"michigan_south",0,0.0970888,0.0348572,0.0290392,0.0010164,0.0024824,0.000988,0.1371116,3.88e-05,0.0002188,0.0453252,0.0169012,0.1093044,0.4881408,0.0003152,0.000174,0.0116068,0.0053664,0.0051044,0.0002008,0.000664,0.0140556
941000,598000,"michigan_south",0,0.0876096,0.0366184,0.016792,0.0004864,0.0011064,0.0006012,0.0583948,2.16e-05,0.0001488,0.0286836,0.0118648,0.0386552,0.6805296,0.0001968,8.88e-05,0.001872,0.0029944,0.004826,0.0001108,0.0007776,0.0276212
949000,598000,"michigan_south",0,0.2582508,0.0815228,0.1253248,0.001134,0.0021468,0.0010616,0.1247404,7.04e-05,0.0004208,0.0343348,0.0170472,0.092694,0.2160792,0.0002924,0.0002532,0.0025684,0.0058408,0.0171628,0.0003636,0.00706,0.0116312
957000,598000,"michigan_south",0,0.289734,0.1009836,0.0327804,0.0011948,0.0028744,0.0010184,0.1717532,8.96e-05,0.0004468,0.0485912,0.0137672,0.0993928,0.1867044,0.000306,0.0002528,0.0016888,0.0073164,0.0240436,0.0003228,0.0020104,0.0147284
965000,598000,"michigan_south",0,0.1973728,0.0953116,0.028702,0.0008004,0.0018412,0.0006332,0.1354256,4.36e-05,0.0002512,0.0317352,0.0089944,0.0764776,0.3888048,0.0002152,0.000168,0.0010812,0.0051472,0.0138588,0.0003076,0.0010192,0.0118092
973000,598000,"michigan_south",0,0.0467116,0.014728,0.006756,0.0002196,0.0006184,0.00015,0.0899196,1.32e-05,8.12e-05,0.0239768,0.003312,0.0158384,0.7821548,5.36e-05,3.88e-05,0.0002848,0.0018068,0.0040808,8.68e-05,2e-04,0.0089688
981000,598000,"michigan_south",0,0.082266,0.0197416,0.0124764,0.0003568,0.0013824,0.000352,0.0764116,1.4e-05,9.48e-05,0.0453232,0.0053652,0.0244076,0.703712,8.12e-05,7.92e-05,0.0004156,0.0021628,0.007518,0.000144,0.0002384,0.0174572
989000,598000,"michigan_south",0,0.1088188,0.0393128,0.018164,0.0005452,0.0057324,0.0004136,0.0635616,3.84e-05,0.0001508,0.0417532,0.010288,0.0441976,0.6409056,0.0001628,0.0001432,0.000736,0.0028068,0.0094464,0.000324,0.0004328,0.012066
997000,598000,"michigan_south",36,0.1746488,0.0719904,0.060622,0.0010012,0.0033048,0.0009492,0.0781632,5.8e-05,0.0002724,0.0395004,0.0115364,0.0898876,0.4076844,0.0003756,0.0002628,0.0014764,0.0042996,0.0157676,0.0007124,0.0009156,0.0365712
725000,606000,"michigan_south",35,0.0577492,0.041658,0.254378,0.0040952,0.006474,0.0004472,0.0275344,7.36e-05,0.0160208,0.015802,0.0157656,0.0481832,0.2088476,0.1903824,0.0009792,0.0050268,0.0059004,0.016882,0.0015824,0.0072184,0.0749996
733000,606000,"michigan_south",0,0.0552452,0.0774156,0.3671324,0.0047488,0.0105316,0.000444,0.0389416,9.4e-05,0.0042488,0.0187936,0.0153832,0.0948004,0.0952396,0.0141304,0.0011476,0.0067048,0.0087684,0.0709264,0.0026348,0.0036532,0.1090156
741000,606000,"michigan_south",0,0.0603688,0.0518776,0.5809988,0.0027224,0.0047248,0.0003184,0.0338144,4.56e-05,0.0016132,0.0233644,0.0090532,0.0630092,0.1053144,0.0033072,0.0005404,0.007642,0.0040864,0.02424,0.0043292,0.0012284,0.0174012
749000,606000,"michigan_south",0,0.1128228,0.0580568,0.4148612,0.0051244,0.006178,0.0005668,0.0362312,5.92e-05,0.0015024,0.0132852,0.0182684,0.0946988,0.1141508,0.0033024,0.000644,0.0226008,0.0043648,0.007382,0.0213252,0.0010196,0.0635552
757000,606000,"michigan_south",0,0.0815044,0.0211312,0.3935168,0.0057312,0.0044136,0.0004456,0.0354164,3.8e-05,0.0007076,0.016214,0.0083776,0.0591384,0.311476,0.0029232,0.0003064,0.0078424,0.0033128,0.0038496,0.0100668,0.0004448,0.0331432
765000,606000,"michigan_south",0,0.0184088,0.0056252,0.0179452,0.0015904,0.0016448,0.0001004,0.0091464,4e-06,0.000116,0.0174928,0.00154,0.0109268,0.9033696,0.002352,5.12e-05,0.0026092,0.0010504,0.000754,0.000732,4.8e-05,0.0044928
773000,606000,"michigan_south",0,0.0519272,0.012568,0.1908248,0.0038208,0.0067868,0.0003308,0.0232772,1.88e-05,0.0003044,0.019814,0.0047804,0.0676528,0.587462,0.0025036,0.0001224,0.0123684,0.0040508,0.002056,0.0011788,0.0001192,0.0080328
781000,606000,"michigan_south",0,0.0751572,0.0191588,0.3905332,0.00519,0.009592,0.0004704,0.0415532,3e-05,0.0004668,0.0227408,0.0101492,0.051428,0.2639352,0.0016172,0.0001904,0.0514744,0.0080388,0.0036624,0.0026944,0.00015,0.0417676
789000,606000,"michigan_south",0,0.0719468,0.0089868,0.1938632,0.0021656,0.0033712,0.0003316,0.02147,8.8e-06,0.0002128,0.0172552,0.0082304,0.0204408,0.588288,0.0005284,8.44e-05,0.0328444,0.0023012,0.0034152,0.0036756,6.56e-05,0.020514
797000,606000,"michigan_south",0,0.015402,0.0023568,0.0193956,0.000526,0.001772,0.0001372,0.0078492,2.8e-06,6.68e-05,0.0397136,0.0021696,0.0044608,0.8885836,0.0001048,1.48e-05,0.0051672,0.0005204,0.0023844,0.0004724,1.72e-05,0.0088828
805000,606000,"michigan_south",0,0.0022092,0.0003408,0.0031968,6.12e-05,0.000132,2.72e-05,0.0014604,8e-07,5.2e-06,0.0128028,0.0002544,0.0007952,0.9745012,1.64e-05,1.2e-06,0.0015812,8e-05,0.00042,9.92e-05,2.8e-06,0.002012
813000,606000,"michigan_south",0,0.0126376,0.0015936,0.0192732,0.0004628,0.0006284,0.000106,0.0093428,1.2e-06,3.4e-05,0.089734,0.0012648,0.0037432,0.8480496,6.96e-05,1.12e-05,0.0055688,0.0002916,0.0022652,0.0005288,1.24e-05,0.0043812
821000,606000,"michigan_south",0,0.0184924,0.001772,0.0343664,0.000544,0.0005724,0.0001112,0.0077344,2e-06,4.8e-05,0.0393608,0.0014168,0.0051156,0.8778568,4.4e-05,1.04e-05,0.0042648,0.0002268,0.0026828,0.0004488,1.04e-05,0.0049192
829000,606000,"michigan_south",0,0.0275988,0.002816,0.0927924,0.0008964,0.0009092,0.000228,0.0122,5.2e-06,8.12e-05,0.0087852,0.0032428,0.0167284,0.79278,8.56e-05,1.52e-05,0.0047896,0.000472,0.0028108,0.0003244,2.24e-05,0.0324164
837000,606000,"michigan_south",0,0.1033716,0.0122312,0.2812384,0.0033376,0.0039612,0.0014364,0.0791556,4.08e-05,0.0004664,0.02566,0.0094652,0.1117536,0.308656,0.0001896,7.28e-05,0.011904,0.0017016,0.0127148,0.0010432,0.000154,0.031446
845000,606000,"michigan_south",0,0.1108164,0.0185508,0.5006148,0.0050732,0.0047692,0.0022636,0.0647808,3.4e-05,0.0003824,0.0330692,0.0111292,0.145444,0.0627892,0.0003624,0.0001064,0.0154976,0.0020204,0.005322,0.0011988,0.0002336,0.015542
853000,606000,"michigan_south",0,0.0631688,0.0095296,0.2465812,0.0025224,0.0030264,0.00112,0.0446716,2.44e-05,0.0001364,0.0074484,0.0087784,0.0686028,0.5101684,0.0001164,4.36e-05,0.021196,0.0011192,0.0025732,0.0010228,0.0001496,0.0080004
861000,606000,"michigan_south",0,0.1310132,0.0183136,0.4849052,0.0025504,0.0083808,0.0020568,0.0648844,6.44e-05,0.0002956,0.0144064,0.0269948,0.1514912,0.0627296,0.000274,0.0001244,0.011166,0.0026904,0.0031668,0.0013424,0.0002448,0.0129048
869000,606000,"michigan_south",0,0.1786036,0.0213196,0.2075116,0.0025548,0.0273888,0.001602,0.0686148,4.68e-05,0.0003168,0.0450636,0.0429544,0.0905076,0.270814,0.0003876,0.0001468,0.0089508,0.0083964,0.0028492,0.0010016,0.0003536,0.0206156
877000,606000,"michigan_south",0,0.041982,0.0057812,0.0141316,0.0005288,0.0070132,0.0005356,0.0336592,9.6e-06,5.68e-05,0.0428724,0.0082208,0.0127532,0.805114,0.00013,5.12e-05,0.0039792,0.0059884,0.0008824,0.000236,7.12e-05,0.0160032
885000,606000,"michigan_south",0,0.003612,0.00052,0.0014528,3.04e-05,0.0003392,4.64e-05,0.0031144,4e-07,2.4e-06,0.0342648,0.0006364,0.001508,0.9497524,2.68e-05,2e-06,0.0010076,0.000246,0.00013,1.56e-05,9.2e-06,0.0032832
893000,606000,"michigan_south",0,0.0078516,0.0015948,0.003682,8.76e-05,0.0004728,0.0001172,0.0073744,1.2e-06,6.4e-06,0.1058816,0.0014044,0.0036944,0.8398708,6.04e-05,7.2e-06,0.0067356,0.0005316,0.0003304,3.72e-05,2.52e-05,0.0202332
901000,606000,"michigan_south",0,0.0573304,0.01237,0.0435496,0.0005964,0.0019072,0.0003804,0.0211888,1.56e-05,0.0001036,0.0924904,0.008636,0.0258204,0.7101012,0.0020584,7.12e-05,0.008442,0.0030696,0.0033196,0.0001236,0.0002532,0.0081724
909000,606000,"michigan_south",0,0.0498944,0.0069324,0.0380032,0.0005036,0.0011276,0.0004576,0.0283896,1.4e-05,6.48e-05,0.0874044,0.0111276,0.0135196,0.7330396,0.0004992,6.6e-05,0.0079552,0.0035896,0.0014216,0.0001144,0.0001912,0.0156844
917000,606000,"michigan_south",0,0.0300876,0.0042824,0.00763,0.000332,0.0005728,0.0002908,0.0114752,7.2e-06,2.96e-05,0.0453504,0.0050504,0.0062404,0.865314,0.0001812,3.4e-05,0.005122,0.0009832,0.0007084,5.8e-05,9.64e-05,0.016154
925000,606000,"michigan_south",0,0.0524304,0.0141308,0.0161824,0.000458,0.0014552,0.0006412,0.0345112,1.64e-05,8.16e-05,0.0851556,0.0080944,0.03315,0.7303396,0.0002068,6.76e-05,0.0049116,0.00156,0.0014784,7.72e-05,0.0002392,0.0148124
933000,606000,"michigan_south",0,0.0819292,0.023602,0.0217764,0.0006616,0.0036496,0.0006704,0.0697204,3.88e-05,0.0002144,0.08466,0.0165908,0.0632608,0.5998064,0.0003848,0.000152,0.00428,0.0026472,0.0034508,0.000116,0.000518,0.0218704
941000,606000,"michigan_south",0,0.0837348,0.0298688,0.0265188,0.00055,0.0016124,0.0008632,0.0578844,2.32e-05,0.0002012,0.0674344,0.017786,0.0531408,0.62618,0.0002452,0.0001148,0.00193,0.0029712,0.0079936,0.0001196,0.0006044,0.0202232
949000,606000,"michigan_south",0,0.1119084,0.0636708,0.036684,0.0007644,0.0015148,0.000954,0.1834784,6.64e-05,0.0005668,0.082826,0.0229324,0.0525032,0.4147752,0.0003268,2e-04,0.002034,0.003794,0.0076504,0.0003908,0.0012768,0.0116824
957000,606000,"michigan_south",0,0.2420112,0.0753296,0.1716332,0.0009684,0.0019316,0.000816,0.1475696,6.48e-05,0.0005216,0.064102,0.0256804,0.101858,0.1267852,0.0004196,0.0003168,0.0019728,0.0051732,0.0118636,0.0002668,0.0012672,0.0194484
965000,606000,"michigan_south",0,0.2274988,0.0791536,0.1444104,0.0010476,0.0018316,0.0009364,0.1193216,6.76e-05,0.0003752,0.0479224,0.01526,0.1438384,0.1411672,0.0003456,0.0003668,0.00189,0.0062908,0.0455488,0.000302,0.0010012,0.021424
973000,606000,"michigan_south",0,0.0616064,0.0180172,0.0133688,0.0003036,0.0008584,0.0002488,0.0751184,1.72e-05,7.88e-05,0.0320152,0.0051548,0.0429144,0.7283256,0.0001028,7.92e-05,0.0005004,0.003566,0.0072456,0.0001052,0.0003476,0.0100256
981000,606000,"michigan_south",0,0.1821408,0.0320184,0.0264912,0.0007956,0.0018516,0.0005888,0.1867308,3.76e-05,0.000222,0.0544456,0.0100232,0.0420528,0.3969296,0.0002052,0.0001988,0.0010148,0.004134,0.0187448,0.000344,0.0006648,0.0403656
989000,606000,"michigan_south",0,0.178206,0.028946,0.0334728,0.000642,0.0017764,0.0006544,0.078864,2.88e-05,0.0001716,0.0512204,0.0088996,0.092568,0.4983932,0.0001712,0.0001228,0.0009072,0.0025132,0.0111828,0.00054,0.0004888,0.0102308
997000,606000,"michigan_south",0,0.2343416,0.0573856,0.1543852,0.001474,0.0031248,0.0011304,0.1079236,8.64e-05,0.0003208,0.0830672,0.0134596,0.1765408,0.0968808,0.0005144,0.0002988,0.001346,0.0047716,0.0327416,0.0009032,0.0013044,0.0279992
733000,614000,"michigan_south",0,0.0450232,0.04127,0.1307764,0.0030924,0.0048916,0.0002912,0.0331092,5.8e-05,0.002716,0.0077308,0.0072072,0.0818504,0.497474,0.0791556,0.0018048,0.0043628,0.005424,0.0326424,0.0018016,0.0063304,0.012988
741000,614000,"michigan_south",0,0.0808388,0.0519512,0.534398,0.0043324,0.0120444,0.000544,0.0493624,5.4e-05,0.0022164,0.0101996,0.0084668,0.0801164,0.106522,0.0080744,0.0013812,0.00638,0.010878,0.011864,0.0076236,0.0020812,0.0106712
749000,614000,"michigan_south",0,0.0636208,0.0533636,0.3749132,0.0032692,0.0080788,0.0004164,0.027428,7.08e-05,0.0010744,0.0091896,0.0072536,0.0301204,0.3771384,0.0026396,0.0004492,0.0077032,0.0034932,0.0041452,0.0033088,0.0006264,0.0216972
757000,614000,"michigan_south",0,0.0289364,0.019668,0.1453816,0.0025228,0.0027632,0.0004428,0.0196836,1.48e-05,0.0005112,0.0078788,0.004714,0.0268744,0.703514,0.0017712,0.000194,0.011384,0.0021104,0.0016448,0.0017464,0.0002136,0.01803
765000,614000,"michigan_south",0,0.0400596,0.0130964,0.054478,0.0029352,0.0025468,0.000294,0.0386904,2.16e-05,0.0003568,0.0048228,0.0035304,0.015434,0.7853484,0.004366,0.0001176,0.0226404,0.002226,0.0016156,0.0010072,0.0001544,0.0062584
773000,614000,"michigan_south",0,0.1113576,0.0201064,0.2287964,0.0078916,0.003716,0.0003876,0.03684,3.64e-05,0.0006196,0.00701,0.0074908,0.0388332,0.4225168,0.0175544,0.0002068,0.079102,0.0038568,0.0037092,0.001454,0.0002116,0.0083028
781000,614000,"michigan_south",0,0.0435988,0.0082692,0.0320912,0.002694,0.0020912,0.000188,0.0161076,1.08e-05,0.0002124,0.0039132,0.0082104,0.0136904,0.7040784,0.0011948,7.4e-05,0.153192,0.0016348,0.0016924,0.0007632,9.88e-05,0.0061944
789000,614000,"michigan_south",0,0.0570808,0.0123072,0.181844,0.003768,0.003648,0.0004292,0.0291484,1.56e-05,0.0003832,0.0123884,0.0159776,0.0389572,0.4653448,0.0010852,0.0001084,0.1478076,0.0023476,0.0052056,0.0019224,0.0001132,0.0201176
797000,614000,"michigan_south",0,0.0440288,0.0084312,0.1844212,0.0024344,0.0027016,0.0005072,0.0290344,1.28e-05,0.00034,0.0261252,0.0070504,0.0223092,0.5806716,0.0006076,6.92e-05,0.0626368,0.0015552,0.00946,0.0016116,9.44e-05,0.0158972
805000,614000,"michigan_south",0,0.012678,0.0028952,0.0541148,0.0007288,0.0010364,0.0001676,0.0095348,1.6e-06,7.6e-05,0.0332388,0.002152,0.0061736,0.8109824,0.0001108,1.36e-05,0.0522716,0.0004976,0.0031268,0.0006728,3.32e-05,0.0094936
813000,614000,"michigan_south",0,0.0208164,0.0040404,0.030906,0.00121,0.0014492,0.0002444,0.0153736,6.8e-06,0.0001252,0.0282296,0.002726,0.0105948,0.7756448,0.0001432,3e-05,0.094374,0.000526,0.0061844,0.0030652,4.16e-05,0.0042684
821000,614000,"michigan_south",0,0.105894,0.0143464,0.4121216,0.0062576,0.007988,0.0010816,0.0532264,3.72e-05,0.0004672,0.030282,0.0075632,0.0381808,0.2066036,0.0004184,0.0001108,0.088652,0.0015908,0.0105428,0.002724,0.0001496,0.011762
829000,614000,"michigan_south",0,0.0563552,0.0073532,0.4963448,0.0035632,0.0026996,0.0008148,0.0263696,2.56e-05,0.0002268,0.0087392,0.005946,0.0609232,0.2486288,0.0001404,3.92e-05,0.0392248,0.000838,0.0057052,0.0009204,0.0001544,0.0349876
837000,614000,"michigan_south",0,0.1011092,0.0084404,0.1237028,0.0027588,0.0027876,0.001696,0.049224,3e-05,0.0002104,0.01393,0.0132308,0.0378264,0.5724372,0.0001696,6.8e-05,0.048702,0.0010892,0.0089224,0.0008208,0.0001412,0.0127032
845000,614000,"michigan_south",0,0.12159,0.0134892,0.2970912,0.0035652,0.007356,0.0058816,0.0534292,3.92e-05,0.0003312,0.0109884,0.0143728,0.048756,0.34009,0.0002612,0.0001228,0.0193368,0.0013652,0.0048636,0.0011072,0.0001396,0.0558236
853000,614000,"michigan_south",0,0.0650712,0.0181796,0.1048488,0.00257,0.0034484,0.0019716,0.0562948,1.88e-05,0.0002344,0.0062384,0.0119368,0.0612824,0.599512,0.0001408,7.28e-05,0.0142592,0.0012036,0.0028668,0.00108,0.0001552,0.0486144
861000,614000,"michigan_south",0,0.081004,0.036344,0.1300844,0.0032272,0.0095948,0.0048832,0.0791544,5.08e-05,0.0003192,0.0123968,0.02449,0.099248,0.4532548,0.0003864,0.000148,0.0274752,0.0023424,0.0031012,0.0040564,0.0003632,0.0280756
869000,614000,"michigan_south",0,0.0569744,0.0111056,0.0567672,0.0010008,0.0034644,0.0010208,0.0380344,1.48e-05,0.000106,0.0204916,0.010878,0.0440596,0.7305336,0.0002268,4.68e-05,0.01255,0.0016252,0.0015404,0.0005204,8.6e-05,0.0089532
877000,614000,"michigan_south",0,0.021024,0.0040332,0.0050828,0.000272,0.0012964,0.0002052,0.0202988,1e-05,3.64e-05,0.0366988,0.0029288,0.006968,0.8683852,7.2e-05,1.76e-05,0.0037184,0.000996,0.000686,0.0001704,6.16e-05,0.0270384
885000,614000,"michigan_south",0,0.0025308,0.0004132,0.0006752,1.92e-05,0.00015,1.48e-05,0.0020316,1.6e-06,1.6e-06,0.0468548,0.0002992,0.0008004,0.9428488,1.72e-05,8e-07,0.0012464,0.0001156,0.0001156,8.8e-06,4.4e-06,0.00185
893000,614000,"michigan_south",0,0.0028148,0.0005672,0.0008408,3.28e-05,0.0001228,1.92e-05,0.0023592,4e-07,1.6e-06,0.1897132,0.000412,0.0012104,0.7958252,2.4e-05,2e-06,0.002892,0.0001284,0.0001368,1.08e-05,1.08e-05,0.0028756
901000,614000,"michigan_south",0,0.0059716,0.0014044,0.0018656,5.04e-05,0.000218,4.44e-05,0.0040332,2e-06,6.4e-06,0.0797212,0.0009212,0.0025016,0.8721828,0.0001096,4e-06,0.0267956,0.000268,0.0002648,2.52e-05,3.6e-05,0.003574
909000,614000,"michigan_south",0,0.0066132,0.00117,0.0015168,7.24e-05,0.0001836,0.0001324,0.0051972,4e-07,4e-06,0.053338,0.00116,0.0019752,0.883994,7.12e-05,6.4e-06,0.0309304,0.0002992,0.0002416,1.08e-05,4.24e-05,0.0130408
917000,614000,"michigan_south",0,0.0119772,0.002078,0.0012072,0.0001156,0.0002612,0.0001492,0.0091172,1.6e-06,1.36e-05,0.0441424,0.0015724,0.0027504,0.8835412,0.0001024,1.12e-05,0.0238372,0.0003288,0.0003256,1.92e-05,3.84e-05,0.01841
925000,614000,"michigan_south",0,0.0164432,0.0035804,0.0015188,0.0001116,0.0003736,0.0001736,0.0101168,6e-06,1.68e-05,0.1208596,0.002072,0.0047584,0.82033,0.000168,2.56e-05,0.011832,0.000484,0.000496,4.52e-05,5.4e-05,0.0065344
933000,614000,"michigan_south",0,0.0332564,0.0129124,0.002192,0.0002112,0.0006216,0.0004052,0.0199024,8.8e-06,5.36e-05,0.1373516,0.0042268,0.0098812,0.759876,0.0001628,5.44e-05,0.0031044,0.0010912,0.0014152,4.2e-05,0.0001556,0.0130752
941000,614000,"michigan_south",0,0.0780792,0.0250164,0.005224,0.0004028,0.0011096,0.002448,0.0381836,1.92e-05,0.0003292,0.0806636,0.0136188,0.0176244,0.7080724,0.0004008,0.0001572,0.0027612,0.0050524,0.011186,0.0001412,0.0004196,0.0090904
949000,614000,"michigan_south",0,0.1083336,0.0460936,0.01106,0.0006336,0.0014412,0.0012336,0.091372,3.96e-05,0.0010008,0.1473668,0.027194,0.0224608,0.4997876,0.0003508,0.0002808,0.0024092,0.0039924,0.0063264,0.0001268,0.0008608,0.0276356
957000,614000,"michigan_south",0,0.1794384,0.0723852,0.0796508,0.0008292,0.0015796,0.000842,0.1366088,4.88e-05,0.000642,0.0618668,0.0249892,0.084556,0.3218924,0.000484,0.0004652,0.0027304,0.0049532,0.0065196,0.000228,0.0008576,0.0184328
965000,614000,"michigan_south",0,0.250472,0.0948676,0.1653392,0.001094,0.0019328,0.0007832,0.1173136,8.96e-05,0.0003492,0.0217408,0.0291368,0.1278224,0.1522724,0.0002968,0.0003508,0.0032252,0.0062144,0.0108724,0.0003524,0.0009612,0.0145132
973000,614000,"michigan_south",0,0.1913212,0.0524472,0.0599732,0.0008836,0.0016,0.0005848,0.12682,4.52e-05,0.000268,0.0187508,0.0237108,0.0654036,0.3886784,0.0003344,0.0002664,0.002042,0.0056984,0.0177508,0.0002896,0.0007948,0.0423368
981000,614000,"michigan_south",0,0.1817828,0.0259456,0.018804,0.0005336,0.0010324,0.000336,0.08892,3.04e-05,0.0001988,0.0243212,0.0094332,0.0401668,0.5085344,0.0001712,0.0001876,0.0010452,0.002322,0.0105932,0.0002372,0.0004796,0.0849248
989000,614000,"michigan_south",0,0.2216412,0.0291416,0.0192344,0.0009316,0.0019332,9e-04,0.1381368,5.28e-05,0.000202,0.0461264,0.0189868,0.0757928,0.3909412,0.0004228,0.0002532,0.0010216,0.0028692,0.028652,0.0003984,0.0009504,0.0214116
997000,614000,"michigan_south",0,0.2386956,0.0449516,0.080686,0.0013752,0.0022756,0.001136,0.0966668,8.28e-05,0.000344,0.038804,0.0192912,0.0851648,0.3063896,0.0005024,0.0003872,0.0012424,0.0038116,0.0310592,0.00071,0.001338,0.045086
733000,622000,"michigan_south",32,0.0564476,0.100026,0.0737584,0.0061852,0.0070044,0.0004604,0.04381,8.96e-05,0.0054816,0.0192912,0.0089592,0.0892704,0.398784,0.0797644,0.0133472,0.0061884,0.0082936,0.0597316,0.0024096,0.0082664,0.0124308
741000,622000,"michigan_south",0,0.081182,0.0575328,0.2262532,0.0065052,0.0117308,0.0007176,0.0668764,9e-05,0.0040268,0.0186096,0.0087924,0.0847124,0.3383156,0.0194532,0.0052588,0.0180076,0.0193436,0.013492,0.0027632,0.002488,0.0138488
749000,622000,"michigan_south",0,0.029766,0.0306928,0.0818516,0.0030816,0.0032332,0.0005188,0.0263468,4.72e-05,0.0016628,0.0318236,0.0073148,0.0265072,0.7131292,0.0034416,0.0008536,0.0056872,0.0037796,0.0043264,0.0012148,0.0005248,0.0241964
757000,622000,"michigan_south",0,0.0332272,0.0245636,0.2130148,0.0043824,0.0063568,0.0018068,0.026548,4.64e-05,0.0013192,0.00565,0.0139416,0.0219896,0.6028396,0.004874,0.0004704,0.0206676,0.005022,0.0031404,0.001174,0.0003688,0.0085968
765000,622000,"michigan_south",0,0.019556,0.0130904,0.0975356,0.0035108,0.0046508,0.0003344,0.0228444,2.36e-05,0.0006352,0.0017396,0.0039696,0.0245592,0.7597616,0.0121324,0.0001696,0.0209684,0.0031416,0.0020244,0.0007052,0.0001576,0.0084896
773000,622000,"michigan_south",0,0.0489392,0.0230092,0.108356,0.0074344,0.0026324,0.0003952,0.0266848,2.48e-05,0.0005584,0.0032244,0.0050176,0.0355944,0.6359532,0.0047364,0.0001756,0.0734644,0.0026372,0.0064656,0.000924,0.0001928,0.01358
781000,622000,"michigan_south",0,0.08035,0.038562,0.056532,0.0122144,0.003728,0.0005312,0.068766,3.2e-05,0.0008568,0.0083076,0.0083624,0.0303732,0.595662,0.0028084,0.0001692,0.0644988,0.002988,0.0053068,0.0019344,0.0002648,0.017752
